,fecha,nasdaq,dowjones,sp500,vix
1430,08.09.2015, 4303.53,16492.68,1969.41,23.47
1431,09.09.2015, 4253.45,16253.57,1942.04,23.62
1432,10.09.2015, 4296.30,16330.40,1952.29,27.63
1433,11.09.2015, 4323.23,16433.09,1961.05,26.83
1434,14.09.2015, 4308.76,16370.96,1953.03,24.50
1435,15.09.2015, 4360.28,16599.85,1978.09,22.55
1436,16.09.2015, 4383.67,16739.95,1995.31,20.94
1437,17.09.2015, 4384.96,16674.74,1990.20,19.54
1438,18.09.2015, 4323.86,16384.58,1958.03,19.40
1439,21.09.2015, 4336.13,16510.19,1966.97,18.40
1440,22.09.2015, 4274.10,16330.47,1942.74,17.42
1441,23.09.2015, 4273.53,16279.89,1938.76,17.08
1442,24.09.2015, 4261.10,16201.32,1932.24,16.17
1443,25.09.2015, 4224.74,16314.67,1931.34,17.67
1444,28.09.2015, 4103.47,16001.89,1881.77,18.03
1445,29.09.2015, 4083.37,16049.13,1884.09,16.05
1446,30.09.2015, 4181.06,16284.70,1920.03,15.05
1447,01.10.2015, 4192.96,16272.01,1923.82,14.98
1448,02.10.2015, 4267.45,16472.37,1951.36,15.75
1449,05.10.2015, 4331.43,16776.43,1987.05,16.70
1450,06.10.2015, 4306.70,16790.19,1979.92,14.45
1451,07.10.2015, 4333.46,16912.29,1995.83,14.46
1452,08.10.2015, 4350.15,17050.75,2013.43,15.29
1453,09.10.2015, 4370.01,17084.49,2014.89,15.43
1454,12.10.2015, 4382.56,17131.86,2017.46,14.33
1455,13.10.2015, 4352.94,17081.89,2003.69,14.61
1456,14.10.2015, 4346.92,16924.75,1994.24,15.07
1457,15.10.2015, 4418.22,17141.75,2023.86,14.15
1458,16.10.2015, 4438.62,17215.97,2033.11,14.54
1459,19.10.2015, 4462.07,17230.54,2033.66,15.51
1460,20.10.2015, 4438.18,17217.11,2030.77,15.05
1461,21.10.2015, 4413.52,17168.61,2018.94,14.33
1462,22.10.2015, 4503.22,17489.16,2052.51,16.52
1463,23.10.2015, 4624.09,17646.70,2075.15,15.29
1464,26.10.2015, 4630.85,17623.05,2071.18,16.06
1465,27.10.2015, 4639.23,17581.43,2065.89,18.37
1466,28.10.2015, 4678.57,17779.52,2090.35,20.08
1467,29.10.2015, 4670.77,17755.80,2089.41,18.16
1468,30.10.2015, 4648.83,17663.54,2079.36,18.84
1469,02.11.2015, 4703.91,17828.76,2104.05,16.85
1470,03.11.2015, 4719.05,17918.15,2109.79,16.99
1471,04.11.2015, 4717.55,17867.58,2102.31,15.47
1472,05.11.2015, 4702.90,17863.43,2099.93,15.62
1473,06.11.2015, 4707.23,17910.33,2099.20,15.93
1474,09.11.2015, 4655.52,17730.48,2078.58,15.19
1475,10.11.2015, 4641.73,17758.21,2081.72,15.12
1476,11.11.2015, 4636.94,17702.22,2075.00,16.13
1477,12.11.2015, 4588.93,17448.07,2045.97,14.67
1478,13.11.2015, 4502.14,17245.24,2023.04,15.91
1479,16.11.2015, 4565.47,17483.01,2053.19,18.11
1480,17.11.2015, 4565.82,17489.50,2050.44,14.81
1481,18.11.2015, 4653.44,17737.16,2083.58,15.84
1482,19.11.2015, 4655.35,17732.75,2081.24,17.60
1483,20.11.2015, 4686.36,17823.81,2089.17,19.61
1484,23.11.2015, 4674.79,17792.68,2086.59,19.34
1485,24.11.2015, 4669.41,17812.19,2089.14,24.39
1486,25.11.2015, 4672.88,17813.39,2088.87,22.73
1487,27.11.2015, 4680.47,17798.49,2090.11,20.95
1488,30.11.2015, 4664.51,17719.92,2080.41,17.86
1489,01.12.2015, 4716.16,17888.35,2102.63,18.94
1490,02.12.2015, 4686.22,17729.68,2079.51,20.70
1491,03.12.2015, 4606.76,17477.67,2049.62,18.70
1492,04.12.2015, 4716.12,17847.63,2091.69,16.60
1493,07.12.2015, 4693.62,17730.51,2077.07,15.57
1494,08.12.2015, 4694.77,17568.00,2063.59,15.74
1495,09.12.2015, 4622.14,17492.30,2047.62,16.91
1496,10.12.2015, 4643.05,17574.75,2052.23,16.08
1497,11.12.2015, 4537.56,17265.21,2012.37,17.29
1498,14.12.2015, 4570.16,17368.50,2021.94,18.21
1499,15.12.2015, 4597.33,17524.91,2043.41,20.70
1500,16.12.2015, 4664.56,17749.09,2073.07,19.34
1501,17.12.2015, 4598.14,17495.84,2041.89,20.59
1502,18.12.2015, 4514.82,17128.55,2005.55,24.99
1503,21.12.2015, 4560.55,17251.62,2021.15,27.01
1504,22.12.2015, 4589.26,17417.27,2038.97,24.30
1505,23.12.2015, 4624.59,17602.61,2064.29,22.47
1506,24.12.2015, 4622.77,17552.17,2060.99,25.22
1507,28.12.2015, 4621.35,17528.27,2056.50,23.95
1508,29.12.2015, 4691.08,17720.98,2078.36,27.02
1509,30.12.2015, 4652.01,17603.87,2063.36,26.05
1510,31.12.2015, 4593.27,17425.03,2043.94,27.59
1511,04.01.2016, 4497.86,17148.94,2012.66,26.69
1512,05.01.2016, 4484.18,17158.66,2016.71,22.34
1513,06.01.2016, 4443.98,16906.51,1990.26,24.15
1514,07.01.2016, 4305.72,16514.10,1943.09,22.50
1515,08.01.2016, 4270.78,16346.45,1922.03,23.11
1516,11.01.2016, 4283.55,16398.57,1923.67,22.42
1517,12.01.2016, 4333.72,16516.22,1938.68,20.20
1518,13.01.2016, 4183.12,16151.41,1890.28,19.98
1519,14.01.2016, 4272.97,16379.05,1921.84,21.98
1520,15.01.2016, 4141.08,15988.08,1880.33,21.65
1521,19.01.2016, 4147.07,16016.02,1881.33,21.84
1522,20.01.2016, 4136.28,15766.74,1859.33,23.38
1523,21.01.2016, 4142.60,15882.68,1868.99,26.00
1524,22.01.2016, 4259.77,16093.51,1906.90,26.54
1525,25.01.2016, 4196.53,15885.22,1877.08,26.29
1526,26.01.2016, 4233.85,16167.23,1903.63,28.14
1527,27.01.2016, 4128.86,15944.46,1882.95,25.40
1528,28.01.2016, 4186.06,16069.64,1893.36,24.11
1529,29.01.2016, 4279.17,16466.30,1940.24,22.31
1530,01.02.2016, 4286.56,16449.18,1939.38,21.64
1531,02.02.2016, 4193.10,16153.54,1903.03,20.53
1532,03.02.2016, 4171.97,16336.66,1912.53,19.38
1533,04.02.2016, 4167.77,16416.58,1915.45,20.98
1534,05.02.2016, 4024.47,16204.97,1880.05,20.72
1535,08.02.2016, 3960.67,16027.05,1853.44,19.11
1536,09.02.2016, 3947.80,16014.38,1852.21,19.81
1537,10.02.2016, 3966.28,15914.74,1851.86,20.55
1538,11.02.2016, 3962.22,15660.18,1829.08,17.70
1539,12.02.2016, 4019.19,15973.84,1864.78,17.09
1540,16.02.2016, 4104.33,16196.41,1895.58,16.70
1541,17.02.2016, 4199.10,16453.83,1926.82,16.86
1542,18.02.2016, 4151.49,16413.43,1917.83,17.35
1543,19.02.2016, 4164.09,16391.99,1917.78,18.67
1544,22.02.2016, 4231.27,16620.66,1945.50,18.34
1545,23.02.2016, 4162.54,16431.78,1921.27,18.05
1546,24.02.2016, 4200.66,16484.99,1929.80,16.50
1547,25.02.2016, 4241.06,16697.29,1951.70,16.92
1548,26.02.2016, 4235.62,16639.97,1948.05,16.84
1549,29.02.2016, 4201.12,16516.50,1932.23,14.99
1550,01.03.2016, 4333.61,16865.08,1978.35,14.44
1551,02.03.2016, 4334.39,16899.32,1986.45,14.02
1552,03.03.2016, 4325.86,16943.90,1993.40,13.79
1553,04.03.2016, 4329.00,17006.77,1999.99,14.17
1554,07.03.2016, 4303.33,17073.95,2001.76,14.94
1555,08.03.2016, 4265.51,16964.10,1979.26,14.74
1556,09.03.2016, 4293.23,17000.36,1989.26,15.24
1557,10.03.2016, 4286.97,16995.13,1989.57,13.82
1558,11.03.2016, 4361.83,17213.31,2022.19,13.56
1559,14.03.2016, 4367.33,17229.13,2019.64,13.95
1560,15.03.2016, 4367.08,17251.53,2015.93,13.10
1561,16.03.2016, 4404.20,17325.76,2027.22,14.12
1562,17.03.2016, 4400.26,17481.49,2040.59,15.42
1563,18.03.2016, 4410.83,17602.30,2049.58,14.09
1564,21.03.2016, 4426.98,17623.87,2051.60,16.16
1565,22.03.2016, 4437.62,17582.57,2049.80,15.36
1566,23.03.2016, 4402.56,17502.59,2036.71,16.26
1567,24.03.2016, 4405.53,17515.73,2035.94,14.85
1568,28.03.2016, 4398.07,17535.39,2037.05,13.84
1569,29.03.2016, 4467.72,17633.11,2055.01,13.72
1570,30.03.2016, 4490.88,17716.66,2063.95,13.62
1571,31.03.2016, 4483.65,17685.09,2059.74,13.35
1572,01.04.2016, 4532.08,17792.75,2072.78,13.24
1573,04.04.2016, 4511.70,17737.00,2066.13,13.28
1574,05.04.2016, 4470.75,17603.32,2045.17,13.95
1575,06.04.2016, 4543.78,17716.05,2066.66,13.22
1576,07.04.2016, 4475.28,17541.96,2041.91,14.08
1577,08.04.2016, 4474.93,17576.96,2047.60,13.96
1578,11.04.2016, 4458.70,17556.41,2041.99,13.77
1579,12.04.2016, 4496.05,17721.25,2061.72,15.22
1580,13.04.2016, 4554.72,17908.28,2082.42,15.70
1581,14.04.2016, 4554.62,17926.43,2082.78,14.68
1582,15.04.2016, 4543.16,17897.46,2080.73,15.60
1583,18.04.2016, 4565.42,18004.16,2094.34,16.05
1584,19.04.2016, 4537.09,18053.60,2100.80,15.91
1585,20.04.2016, 4540.44,18096.27,2102.40,14.72
1586,21.04.2016, 4540.80,17982.52,2091.48,14.57
1587,22.04.2016, 4474.19,18003.75,2091.58,13.63
1588,25.04.2016, 4474.13,17977.24,2087.79,14.69
1589,26.04.2016, 4452.97,17990.32,2091.70,14.41
1590,27.04.2016, 4416.64,18041.55,2095.15,15.04
1591,28.04.2016, 4363.99,17830.76,2075.81,14.68
1592,29.04.2016, 4341.30,17773.64,2065.30,15.57
1593,02.05.2016, 4381.30,17891.16,2081.43,15.95
1594,03.05.2016, 4341.39,17750.91,2063.37,16.33
1595,04.05.2016, 4312.01,17651.26,2051.12,15.20
1596,05.05.2016, 4309.48,17660.71,2050.63,15.82
1597,06.05.2016, 4330.17,17740.63,2057.14,14.42
1598,09.05.2016, 4341.23,17705.91,2058.69,13.90
1599,10.05.2016, 4402.04,17928.35,2084.39,13.43
1600,11.05.2016, 4361.03,17711.12,2064.46,13.12
1601,12.05.2016, 4342.81,17720.50,2064.11,14.19
1602,13.05.2016, 4326.53,17535.32,2046.61,14.20
1603,16.05.2016, 4380.48,17710.71,2066.66,13.63
1604,17.05.2016, 4322.56,17529.98,2047.21,13.47
1605,18.05.2016, 4338.23,17526.62,2047.63,13.65
1606,19.05.2016, 4315.58,17435.40,2040.04,14.05
1607,20.05.2016, 4362.90,17500.94,2052.32,14.08
1608,23.05.2016, 4355.10,17492.93,2048.04,14.64
1609,24.05.2016, 4444.30,17706.05,2076.06,17.03
1610,25.05.2016, 4476.43,17851.51,2090.54,20.97
1611,26.05.2016, 4487.96,17828.29,2090.10,20.50
1612,27.05.2016, 4512.54,17873.22,2099.06,20.14
1613,31.05.2016, 4523.89,17787.20,2096.96,19.37
1614,01.06.2016, 4520.07,17789.67,2099.33,19.41
1615,02.06.2016, 4531.35,17838.56,2105.26,18.37
1616,03.06.2016, 4509.79,17807.06,2099.13,18.48
1617,06.06.2016, 4523.63,17920.33,2109.41,21.17
1618,07.06.2016, 4513.09,17938.28,2112.13,17.25
1619,08.06.2016, 4520.63,18005.05,2119.12,25.76
1620,09.06.2016, 4512.69,17985.19,2115.48,23.85
1621,10.06.2016, 4461.05,17865.34,2096.07,18.75
1622,13.06.2016, 4422.76,17732.48,2079.06,16.64
1623,14.06.2016, 4424.91,17674.82,2075.32,15.63
1624,15.06.2016, 4409.51,17640.17,2071.50,14.77
1625,16.06.2016, 4424.23,17733.10,2077.99,15.58
1626,17.06.2016, 4374.38,17675.16,2071.22,14.96
1627,20.06.2016, 4400.16,17804.87,2083.25,14.76
1628,21.06.2016, 4413.40,17829.73,2088.90,13.20
1629,22.06.2016, 4404.73,17780.83,2085.45,13.54
1630,23.06.2016, 4467.48,18011.07,2113.32,13.55
1631,24.06.2016, 4285.70,17400.75,2037.41,13.04
1632,27.06.2016, 4201.06,17140.24,2000.54,12.82
1633,28.06.2016, 4290.47,17409.72,2036.09,12.67
1634,29.06.2016, 4364.74,17694.68,2070.77,12.44
1635,30.06.2016, 4417.70,17929.99,2098.86,11.97
1636,01.07.2016, 4437.44,17949.37,2102.95,11.77
1637,05.07.2016, 4410.75,17840.62,2088.55,12.74
1638,06.07.2016, 4444.70,17918.62,2099.73,12.02
1639,07.07.2016, 4459.58,17895.88,2097.90,12.87
1640,08.07.2016, 4528.36,18146.74,2129.90,13.05
1641,11.07.2016, 4554.71,18226.93,2137.16,12.83
1642,12.07.2016, 4577.61,18347.67,2152.14,12.72
1643,13.07.2016, 4565.77,18372.12,2152.43,11.87
1644,14.07.2016, 4596.49,18506.41,2163.75,12.44
1645,15.07.2016, 4589.83,18516.55,2161.74,13.37
1646,18.07.2016, 4619.68,18533.05,2166.89,12.86
1647,19.07.2016, 4603.28,18559.01,2163.78,12.42
1648,20.07.2016, 4657.20,18595.03,2173.02,11.39
1649,21.07.2016, 4647.02,18517.23,2165.17,11.50
1650,22.07.2016, 4666.07,18570.85,2175.03,11.66
1651,25.07.2016, 4665.93,18493.06,2168.48,12.05
1652,26.07.2016, 4672.11,18473.75,2169.18,11.68
1653,27.07.2016, 4702.89,18472.17,2166.58,11.55
1654,28.07.2016, 4721.41,18456.35,2170.06,11.81
1655,29.07.2016, 4730.23,18432.24,2173.60,12.64
1656,01.08.2016, 4756.04,18404.51,2170.84,12.19
1657,02.08.2016, 4719.21,18313.77,2157.03,11.43
1658,03.08.2016, 4734.33,18355.00,2163.79,11.34
1659,04.08.2016, 4743.81,18352.05,2164.25,12.27
1660,05.08.2016, 4791.21,18543.53,2182.87,12.38
1661,08.08.2016, 4784.74,18529.29,2180.89,13.45
1662,09.08.2016, 4795.75,18533.05,2181.74,13.63
1663,10.08.2016, 4783.39,18495.66,2175.49,13.65
1664,11.08.2016, 4803.31,18613.52,2185.79,12.94
1665,12.08.2016, 4807.08,18576.47,2184.05,13.12
1666,15.08.2016, 4827.12,18636.05,2190.15,13.42
1667,16.08.2016, 4797.19,18552.02,2178.15,13.48
1668,17.08.2016, 4805.45,18573.94,2182.22,11.98
1669,18.08.2016, 4808.68,18597.70,2187.02,12.02
1670,19.08.2016, 4806.14,18552.57,2183.87,11.94
1671,22.08.2016, 4808.56,18529.42,2182.64,12.51
1672,23.08.2016, 4818.48,18547.30,2186.90,17.50
1673,24.08.2016, 4783.48,18481.48,2175.44,15.16
1674,25.08.2016, 4775.43,18448.41,2172.47,17.85
1675,26.08.2016, 4783.69,18395.40,2169.04,18.14
1676,29.08.2016, 4791.09,18502.99,2180.38,16.30
1677,30.08.2016, 4775.99,18454.30,2176.12,15.37
1678,31.08.2016, 4771.06,18400.88,2170.95,15.53
1679,01.09.2016, 4783.94,18419.30,2170.86,15.92
1680,02.09.2016, 4798.74,18491.96,2179.98,13.30
1681,06.09.2016, 4829.51,18538.12,2186.48,12.02
1682,07.09.2016, 4831.86,18526.14,2186.16,12.29
1683,08.09.2016, 4804.00,18479.91,2181.30,14.50
1684,09.09.2016, 4681.53,18085.45,2127.81,13.10
1685,12.09.2016, 4764.65,18325.07,2159.04,12.39
1686,13.09.2016, 4722.85,18066.75,2127.02,14.02
1687,14.09.2016, 4746.06,18034.77,2125.77,13.29
1688,15.09.2016, 4819.90,18212.48,2147.26,13.57
1689,16.09.2016, 4818.05,18123.80,2139.16,13.63
1690,19.09.2016, 4796.07,18120.17,2139.12,12.99
1691,20.09.2016, 4805.22,18129.96,2139.76,12.84
1692,21.09.2016, 4853.75,18293.70,2163.12,13.48
1693,22.09.2016, 4891.36,18392.46,2177.18,13.38
1694,23.09.2016, 4858.91,18261.45,2164.69,15.36
1695,26.09.2016, 4817.17,18094.83,2146.10,15.91
1696,27.09.2016, 4866.71,18228.30,2159.93,16.69
1697,28.09.2016, 4875.27,18339.24,2171.37,16.12
1698,29.09.2016, 4838.30,18143.45,2151.13,16.21
1699,30.09.2016, 4875.70,18308.15,2168.27,15.28
1700,03.10.2016, 4866.62,18253.85,2161.20,14.41
1701,04.10.2016, 4859.47,18168.45,2150.49,13.75
1702,05.10.2016, 4877.75,18281.03,2159.73,13.34
1703,06.10.2016, 4873.92,18268.50,2160.77,13.02
1704,07.10.2016, 4864.52,18240.49,2153.74,13.46
1705,10.10.2016, 4893.77,18329.04,2163.66,14.24
1706,11.10.2016, 4821.91,18128.66,2136.73,15.36
1707,12.10.2016, 4819.64,18144.20,2139.18,16.19
1708,13.10.2016, 4803.10,18098.94,2132.55,17.06
1709,14.10.2016, 4808.48,18138.38,2132.98,18.56
1710,17.10.2016, 4796.17,18086.40,2126.50,19.32
1711,18.10.2016, 4839.72,18161.94,2139.60,22.08
1712,19.10.2016, 4836.61,18202.62,2144.29,22.51
1713,20.10.2016, 4832.71,18162.35,2141.34,18.71
1714,21.10.2016, 4851.86,18145.71,2141.16,18.74
1715,24.10.2016, 4909.97,18223.03,2151.33,14.38
1716,25.10.2016, 4891.45,18169.27,2143.16,14.74
1717,26.10.2016, 4860.59,18199.33,2139.43,14.17
1718,27.10.2016, 4836.45,18169.68,2133.04,14.48
1719,28.10.2016, 4805.59,18161.19,2126.41,13.37
1720,31.10.2016, 4801.27,18142.42,2126.15,13.72
1721,01.11.2016, 4766.94,18037.10,2111.72,13.35
1722,02.11.2016, 4726.91,17959.64,2097.94,12.85
1723,03.11.2016, 4679.10,17930.67,2088.66,12.42
1724,04.11.2016, 4660.46,17888.28,2085.18,12.41
1725,07.11.2016, 4773.73,18259.60,2131.52,12.43
1726,08.11.2016, 4804.92,18332.74,2139.56,12.34
1727,09.11.2016, 4825.18,18589.69,2163.26,13.15
1728,10.11.2016, 4747.03,18807.88,2167.48,12.90
1729,11.11.2016, 4751.95,18847.66,2164.45,13.33
1730,14.11.2016, 4702.05,18868.69,2164.20,14.07
1731,15.11.2016, 4764.47,18923.06,2180.39,14.12
1732,16.11.2016, 4792.27,18868.14,2176.94,12.14
1733,17.11.2016, 4826.59,18903.82,2187.12,11.79
1734,18.11.2016, 4808.04,18867.93,2181.90,12.22
1735,21.11.2016, 4859.00,18956.69,2198.18,12.64
1736,22.11.2016, 4873.84,19023.87,2202.94,11.75
1737,23.11.2016, 4853.86,19083.18,2204.72,12.64
1738,25.11.2016, 4870.02,19152.14,2213.35,12.72
1739,28.11.2016, 4857.02,19097.90,2201.72,13.19
1740,29.11.2016, 4873.21,19121.60,2204.66,12.79
1741,30.11.2016, 4810.81,19123.58,2198.81,12.20
1742,01.12.2016, 4734.10,19191.93,2191.08,11.71
1743,02.12.2016, 4739.37,19170.42,2191.95,11.45
1744,05.12.2016, 4778.14,19216.24,2204.71,11.27
1745,06.12.2016, 4788.67,19251.78,2212.23,11.43
1746,07.12.2016, 4851.94,19549.62,2241.35,11.44
1747,08.12.2016, 4859.19,19614.81,2246.19,11.99
1748,09.12.2016, 4895.90,19756.85,2259.53,12.95
1749,12.12.2016, 4874.30,19796.43,2256.96,13.37
1750,13.12.2016, 4935.84,19911.21,2271.72,14.04
1751,14.12.2016, 4921.22,19792.53,2253.28,12.85
1752,15.12.2016, 4933.41,19852.24,2262.03,11.85
1753,16.12.2016, 4914.86,19843.41,2258.07,11.67
1754,19.12.2016, 4934.85,19883.06,2262.53,11.32
1755,20.12.2016, 4953.80,19974.62,2270.76,11.56
1756,21.12.2016, 4948.90,19941.96,2265.18,11.49
1757,22.12.2016, 4934.39,19918.88,2260.96,11.26
1758,23.12.2016, 4940.02,19933.81,2263.79,11.54
1759,27.12.2016, 4965.81,19945.04,2268.88,11.23
1760,28.12.2016, 4926.29,19833.68,2249.92,11.87
1761,29.12.2016, 4918.28,19819.78,2249.26,12.48
1762,30.12.2016, 4863.62,19762.60,2238.83,12.78
1763,03.01.2017, 4911.33,19881.76,2257.83,11.54
1764,04.01.2017, 4937.20,19942.16,2270.75,11.77
1765,05.01.2017, 4964.95,19899.29,2269.00,11.07
1766,06.01.2017, 5007.08,19963.80,2276.98,10.81
1767,09.01.2017, 5024.90,19887.38,2268.90,10.63
1768,10.01.2017, 5035.17,19855.53,2268.90,10.58
1769,11.01.2017, 5050.21,19954.28,2275.32,11.88
1770,12.01.2017, 5041.43,19891.00,2270.44,11.99
1771,13.01.2017, 5059.51,19885.73,2274.64,11.81
1772,17.01.2017, 5044.65,19826.77,2267.89,11.93
1773,18.01.2017, 5055.85,19804.72,2271.89,10.97
1774,19.01.2017, 5051.17,19732.40,2263.69,11.37
1775,20.01.2017, 5063.20,19827.25,2271.31,11.29
1776,23.01.2017, 5065.70,19799.85,2265.20,11.45
1777,24.01.2017, 5101.06,19912.71,2280.07,10.88
1778,25.01.2017, 5151.47,20068.51,2298.37,10.85
1779,26.01.2017, 5156.92,20100.91,2296.68,11.07
1780,27.01.2017, 5168.06,20093.78,2294.69,10.74
1781,30.01.2017, 5129.33,19971.13,2280.90,11.97
1782,31.01.2017, 5116.77,19864.09,2278.87,11.76
1783,01.02.2017, 5152.69,19890.94,2279.55,11.49
1784,02.02.2017, 5147.70,19884.91,2280.85,11.57
1785,03.02.2017, 5161.60,20071.46,2297.42,11.74
1786,06.02.2017, 5167.96,20052.42,2292.56,11.71
1787,07.02.2017, 5185.88,20090.29,2293.08,11.47
1788,08.02.2017, 5196.58,20054.34,2294.67,12.09
1789,09.02.2017, 5212.16,20172.40,2307.87,12.92
1790,10.02.2017, 5226.69,20269.37,2316.10,12.54
1791,13.02.2017, 5256.82,20412.16,2328.25,11.81
1792,14.02.2017, 5271.07,20504.41,2337.58,10.96
1793,15.02.2017, 5302.39,20611.86,2349.25,11.24
1794,16.02.2017, 5300.64,20619.77,2347.22,11.45
1795,17.02.2017, 5324.72,20624.05,2351.16,11.86
1796,21.02.2017, 5350.73,20743.00,2365.38,12.30
1797,22.02.2017, 5352.13,20775.60,2362.82,11.66
1798,23.02.2017, 5332.37,20810.32,2363.81,11.35
1799,24.02.2017, 5343.31,20821.76,2367.34,12.30
1800,27.02.2017, 5347.55,20837.44,2369.75,11.63
1801,28.02.2017, 5330.31,20812.24,2363.64,11.21
1802,01.03.2017, 5390.99,21115.55,2395.96,11.28
1803,02.03.2017, 5363.26,21002.97,2381.92,11.34
1804,03.03.2017, 5373.48,21005.71,2383.12,12.47
1805,06.03.2017, 5360.31,20954.34,2375.31,12.81
1806,07.03.2017, 5351.28,20924.76,2368.39,13.12
1807,08.03.2017, 5359.81,20855.73,2362.98,12.96
1808,09.03.2017, 5363.98,20858.19,2364.87,12.50
1809,10.03.2017, 5385.90,20902.98,2372.60,11.53
1810,13.03.2017, 5394.57,20881.48,2373.47,11.42
1811,14.03.2017, 5382.17,20837.37,2365.45,11.54
1812,15.03.2017, 5416.25,20950.10,2385.26,12.37
1813,16.03.2017, 5412.08,20934.55,2381.38,12.38
1814,17.03.2017, 5408.76,20914.62,2378.25,11.79
1815,20.03.2017, 5413.31,20905.86,2373.47,12.89
1816,21.03.2017, 5332.53,20668.01,2344.02,12.39
1817,22.03.2017, 5367.56,20661.30,2348.45,12.87
1818,23.03.2017, 5355.14,20656.58,2345.96,14.05
1819,24.03.2017, 5363.99,20596.72,2343.98,15.07
1820,27.03.2017, 5374.27,20550.98,2341.59,15.77
1821,28.03.2017, 5407.21,20701.50,2358.57,15.96
1822,29.03.2017, 5430.27,20659.32,2361.13,14.66
1823,30.03.2017, 5439.74,20728.49,2368.06,14.42
1824,31.03.2017, 5436.23,20663.22,2362.72,14.93
1825,03.04.2017, 5432.20,20650.21,2358.84,14.15
1826,04.04.2017, 5440.41,20689.24,2360.16,14.63
1827,05.04.2017, 5418.52,20648.15,2352.95,10.84
1828,06.04.2017, 5420.88,20662.95,2357.49,10.76
1829,07.04.2017, 5418.37,20656.10,2355.54,10.85
1830,10.04.2017, 5421.68,20658.02,2357.16,10.36
1831,11.04.2017, 5398.40,20651.30,2353.78,10.82
1832,12.04.2017, 5377.03,20591.86,2344.93,10.11
1833,13.04.2017, 5353.59,20453.25,2328.95,10.59
1834,17.04.2017, 5399.20,20636.92,2349.01,10.68
1835,18.04.2017, 5391.66,20523.28,2342.19,10.46
1836,19.04.2017, 5399.64,20404.49,2338.17,10.57
1837,20.04.2017, 5443.53,20578.71,2355.84, 9.77
1838,21.04.2017, 5442.05,20547.76,2348.69, 9.96
1839,24.04.2017, 5508.03,20763.89,2374.15,10.21
1840,25.04.2017, 5548.19,20996.12,2388.61,10.60
1841,26.04.2017, 5541.09,20975.09,2387.45,10.40
1842,27.04.2017, 5571.28,20981.33,2388.77,10.42
1843,28.04.2017, 5583.53,20940.51,2384.20,10.65
1844,01.05.2017, 5629.63,20913.46,2388.33,15.59
1845,02.05.2017, 5644.07,20949.89,2391.17,14.66
1846,03.05.2017, 5625.16,20957.90,2388.13,12.04
1847,04.05.2017, 5626.32,20951.47,2389.52,10.93
1848,05.05.2017, 5646.09,21006.94,2399.29,10.72
1849,08.05.2017, 5659.07,21012.28,2399.38,10.02
1850,09.05.2017, 5678.31,20975.78,2396.92, 9.99
1851,10.05.2017, 5681.68,20943.11,2399.63, 9.81
1852,11.05.2017, 5674.22,20919.42,2394.44,10.38
1853,12.05.2017, 5686.81,20896.61,2390.90,10.41
1854,15.05.2017, 5704.48,20981.94,2402.32, 9.89
1855,16.05.2017, 5724.44,20979.75,2400.67, 9.75
1856,17.05.2017, 5580.55,20606.93,2357.03,10.07
1857,18.05.2017, 5626.31,20663.02,2365.72,10.45
1858,19.05.2017, 5651.56,20804.84,2381.73,10.39
1859,22.05.2017, 5699.40,20894.83,2394.02,10.16
1860,23.05.2017, 5703.35,20937.91,2398.42,10.70
1861,24.05.2017, 5730.30,21012.42,2404.39,11.46
1862,25.05.2017, 5778.37,21082.95,2415.07,10.42
1863,26.05.2017, 5788.36,21080.28,2415.82,10.64
1864,30.05.2017, 5794.63,21029.47,2412.91,10.90
1865,31.05.2017, 5788.80,21008.65,2411.80,10.38
1866,01.06.2017, 5816.51,21144.18,2430.06,10.37
1867,02.06.2017, 5881.46,21206.29,2439.07,10.86
1868,05.06.2017, 5878.12,21184.04,2436.10,10.75
1869,06.06.2017, 5856.77,21136.23,2429.33,10.48
1870,07.06.2017, 5877.59,21173.69,2433.14,10.02
1871,08.06.2017, 5885.30,21182.53,2433.79, 9.90
1872,09.06.2017, 5741.94,21271.97,2431.77,11.06
1873,12.06.2017, 5708.18,21235.67,2429.39,10.03
1874,13.06.2017, 5751.82,21328.47,2440.35,11.44
1875,14.06.2017, 5727.07,21374.56,2437.92,11.18
1876,15.06.2017, 5700.89,21359.90,2432.46,11.22
1877,16.06.2017, 5681.48,21384.28,2433.15,11.07
1878,19.06.2017, 5772.22,21528.99,2453.46,12.54
1879,20.06.2017, 5726.31,21467.14,2437.03,11.19
1880,21.06.2017, 5782.39,21410.03,2435.61,11.11
1881,22.06.2017, 5779.87,21397.29,2434.50,10.89
1882,23.06.2017, 5803.10,21394.76,2438.30,10.30
1883,26.06.2017, 5777.59,21409.55,2439.07, 9.90
1884,27.06.2017, 5671.60,21310.66,2419.38, 9.51
1885,28.06.2017, 5753.03,21454.61,2440.69, 9.82
1886,29.06.2017, 5653.02,21287.03,2419.70, 9.89
1887,30.06.2017, 5646.92,21349.63,2423.41, 9.79
1888,03.07.2017, 5596.96,21479.27,2429.01, 9.58
1889,05.07.2017, 5648.82,21478.17,2432.54, 9.36
1890,06.07.2017, 5597.90,21320.04,2409.75, 9.43
1891,07.07.2017, 5656.47,21414.34,2425.18, 9.43
1892,10.07.2017, 5694.15,21408.52,2427.43, 9.60
1893,11.07.2017, 5709.80,21409.07,2425.53,10.11
1894,12.07.2017, 5778.95,21532.14,2443.25,10.29
